route_id,path_type,direction,seq,sid,sname,name_e,lat,lon,path_id
4-65,main,go,2,5429,สถานีขนส่งสายใต้ใหม่(ตลิ่งชัน),Bus Terminal Southern (Talingchan),13.7809814061723,100.422958541145,119
4-65,main,go,3,582,โรงเรียนอนุบาลพลอยแก้ว,Ploykaew Kindergarten,13.7887135067817,100.356535348529,119
4-65,main,go,4,4397,หมู่บ้านลดาวัลย์,Ladawan Village,13.7882910127829,100.351590878912,119
4-65,main,go,5,4388,หมู่บ้านสาธิตาเคหาสน์,Demonstration Village,13.7883693054884,100.339450512596,119
4-65,main,go,6,4400,หมู่บ้านสกุลทิพย์บรมราชชนนี 123,Sakun Thip Village,13.787878011,100.33935888,119
4-65,main,go,7,580,ตรงข้ามหอนาฬิกาศาลายา,Opposite Salaya Clock Tower,13.800001,100.327338,119
4-65,main,go,8,4403,หอนาฬิกาศาลายา,Elastic wool,13.8001515010679,100.32697716021,119
4-65,main,go,9,5245,ตรงข้ามหอนาฬิกาศาลายา,Opposite the Lawya,13.79995022,100.32742746,119
4-65,main,go,10,2354,ตรงข้ามมหาวิทยาลัยมหิดลศาลายาประตู4,Mahidol University (Opposite Gate 4),13.7961998637022,100.327536365439,119
4-65,main,go,11,4402,มหาวิทยาลัยมหิดลศาลายาประตู4,Mahidol University (Gate 4),13.796977148,100.3271029,119
4-65,main,go,12,5251,อิมเมจมอลล์ พุทธมณฑลสาย 4,Image Mall Phutthamonthon Sai 4,13.759974954773,100.328906706527,119
4-65,main,go,13,1930,หมู่บ้านสินพัฒนาธานีซอย 21,Sinpattana Thani Village Soi 21,13.7379194139971,100.329279766527,119
4-65,main,go,14,4916,สวนหลวง,Suanluang,13.6685244236548,100.316538404434,119
4-65,main,go,15,4920,สวนหลวง 2,Suan Luang 2,13.668175431,100.31668042,119
4-65,main,go,16,5306,ซอยบ้านสวนหลวง,Soi Ban Suan Luang,13.668286602,100.31644877,119
4-65,main,back,0,1945,ซอยหมู่บ้านปฐมพร,Soi Muban Prathumporn,13.7414189755729,100.329571464771,119
4-65,main,back,1,5251,อิมเมจมอลล์ พุทธมณฑลสาย 4,Image Mall Phutthamonthon Sai 4,13.759974954773,100.328906706527,119
4-65,main,back,2,5246,ตรงข้ามมหาวิทยาลัยมหิดลวิทยาลัยเขตศาลายา ประตู 2,Mahidol University Salaya Campus Gate 2 (Opposite),13.7930539262942,100.327670994351,119
4-65,main,back,3,5566,ตรงข้ามมหาวิทยาลัยมหิดล ประตูศาลายา 2,Opposite Mahidol University Salaya Gate 2,13.79305698,100.3276119,119
4-65,main,back,4,2357,หมู่บ้านปัญจทรัพย์,Panchasap Village,13.7884592743172,100.358953223473,119
4-65,main,back,5,2320,ตรงข้ามกองบังคับการตำรวจนครบาล 7,Metropolitan Police Division 7 (Opposite),13.783974558082,100.397184595859,119
4-65,main,back,6,5621,ตลาดเซฟอี,Safe E Market,13.78394111,100.3970981,119
4-65,main,back,7,5276,เซเว่นปากซอยวัดมะกอก,7-11 Soi Wat Makok,13.77599024,100.4269427,119
4-65,main,back,8,4601,ท่าปล่อยรถ สายใต้ใหม่ (ตลิ่งชัน),Bus Terminal (Southern) (Talingchan),13.7801207060946,100.426006055848,119
4-65,main,back,9,4601,ท่าปล่อยรถ สายใต้ใหม่ (ตลิ่งชัน),Bus Terminal (Southern) (Talingchan),13.7801207060946,100.426006055848,119
4-66L,main,go,0,1524,หมู่บ้านเพชรวงแหวน,Phet Wongwaen Village,13.6512282798668,100.405088621606,121L
4-66L,main,go,1,1523,ตรงข้ามหมู่บ้านเพชรวงแหวน,Phet Wongwaen Village (Opposite),13.6519904569865,100.405536698842,121L
4-66L,main,go,2,3469,โรงพยาบาลบางกอก8อินเตอร์เนชั่นแนล,Bangkok 8 International Hospital,13.66305057,100.4058691,121L
4-66L,main,go,3,3472,ซอยเอกชัย 76,Ekkachai Soi 76,13.66915471,100.4163842,121L
4-66L,main,go,4,3475,แยกบางบอน ขาเข้า,Inbound Bang Bon Intersection,13.67446375,100.4263907,121L
4-66L,main,go,5,4762,อู่รถเมล์สาย 9 (กัลปพฤกษ์),Bus Depot 9 (Kalpapruek),13.688000655,100.42593856,121L
4-66L,main,go,6,3625,วัดม่วง,Wat Muang,13.70915604,100.3901348,121L
4-66L,main,go,7,3631,ตรงข้ามวัดม่วง,Wat Muang (Opposite),13.70946916,100.3901695,121L
4-66L,main,go,8,2266,โรงพยาบาลวิชัยเวช อินเตอร์,Wichaivet Inter Hospital,13.7070249454139,100.359936905439,121L
4-66L,main,go,9,2330,ซอยเพชรเกษม 77,Soi Phet Kasem 77,13.706737093563,100.360466171088,121L
4-66L,main,go,10,2262,ซอยเพชรเกษม 110 มหาวิทยาลัยธนบุรี,Soi Phet Kasem 110,13.7060639385673,100.348362650754,121L
4-66L,main,go,11,2332,ซอยเพชรเกษม 81,Soi Phet Kasem 81,13.7054075261547,100.34413911021,121L
4-66L,main,go,12,5164,เข้าซอย ถนน มาเจริญ,Soi Thanon Macharoen,13.703956763,100.34357923,121L
4-66L,main,go,13,5175,โอ้วซิมเฮง,Ow Sim Heng,13.704082343,100.34341421,121L
4-66L,main,go,14,4771,หมู่บ้านพงษ์ศิริชัย 4,Phong Sirichai 4 Village,13.697130175,100.34089607,121L
4-66L,main,go,15,4770,หมู่บ้านชัยพฤกษ์ เพชรเกษม 81,"Chaiyapruek Village, Petchkasem 81",13.693398040147,100.341605688738,121L
4-66L,main,go,16,5165,หมู่บ้านมัณฑานา,Manthana Village,13.6931736348943,100.34178910013,121L
4-66L,main,go,17,853,วิทยาลัยเทคนิคราชสิทธาราม,Rajasitharam Technical College,13.64666263,100.3818934,121L
4-66L,main,go,18,862,ซอยเอกชัย 101,Soi Ekachai 101,13.6552303923824,100.393261495396,121L
4-66L,main,go,19,861,หมู่บ้านพลีโน่เอกชัยกาญจนาภิเษก,Pleno Ekachai Kanchanapisak Village,13.65797688,100.3972313,121L
4-66L,main,go,20,3469,โรงพยาบาลบางกอก8อินเตอร์เนชั่นแนล,Bangkok 8 International Hospital,13.66305057,100.4058691,121L
4-66L,main,go,21,1523,ตรงข้ามหมู่บ้านเพชรวงแหวน,Phet Wongwaen Village (Opposite),13.6519904569865,100.405536698842,121L
4-66L,main,go,22,1524,หมู่บ้านเพชรวงแหวน,Phet Wongwaen Village,13.6512282798668,100.405088621606,121L
4-66R,main,back,0,1523,ตรงข้ามหมู่บ้านเพชรวงแหวน,Phet Wongwaen Village (Opposite),13.6519904569865,100.405536698842,121R
4-66R,main,back,1,3469,โรงพยาบาลบางกอก8อินเตอร์เนชั่นแนล,Bangkok 8 International Hospital,13.66305057,100.4058691,121R
4-66R,main,back,2,3475,แยกบางบอน ขาเข้า,Inbound Bang Bon Intersection,13.67446375,100.4263907,121R
4-66R,main,back,3,3704,ตรงข้ามศูนย์บริการสาธารณสุข 40,Opposite the Public Health Service Center 40,13.70998226,100.4007597,121R
4-66R,main,back,4,3707,โรงเรียนอำนวยศิลป์ธนบุรี,Amnuaysil Thonburi School,13.70932695,100.392526,121R
4-66R,main,back,5,4377,หมู่บ้านสุขสันต์ 2,Suksan 2 Village,13.7096587440221,100.39297148021,121R
4-66R,main,back,6,3626,สำนักปู่สวรรค์,Samnak Poosawan,13.70866412,100.3845784,121R
4-66R,main,back,7,3629,ไปรษณีย์ภาษีเจริญ,Post Office Pasicharoen,13.70900366,100.3847043,121R
4-66R,main,back,8,2267,แยกถนนพุทธมณฑลสาย 3,Putthamomton Sai 3 Intersection,13.7072651257551,100.363175571088,121R
4-66R,main,back,9,2329,ตลาดเพชรเกษม,Phet Kasem Market,13.7069171003181,100.362869868035,121R
4-66R,main,back,10,2332,ซอยเพชรเกษม 81,Soi Phet Kasem 81,13.7054075261547,100.34413911021,121R
4-66R,main,back,11,5166,WORK PLACE,WorkPlace,13.6903739198954,100.342319265826,121R
4-66R,main,back,12,1523,ตรงข้ามหมู่บ้านเพชรวงแหวน,Phet Wongwaen Village (Opposite),13.6519904569865,100.405536698842,121R
4-67,main,go,0,4404,ตรงข้ามสถานีรถไฟศาลายา,Train Sration Salaya,13.8010579510683,100.32450627649,
4-67,main,go,1,5517,ตรงข้ามที่ว่าการอำเภอพุทธมณฑล,Opposite the Phutthamonthon District Office,13.8010354191002,100.324550441921,
4-67,main,go,2,583,หมู่บ้านพระปิ่น2,Phra Pin 2 Village,13.78665978,100.3759196,
4-67,main,go,3,2285,ทางแยกต่างระดับบรม-ราชพฤกษ์ขาออก,Borom-Ratchaphruek Interchange Outbound,13.78040292,100.4430474,
4-67,main,go,4,5186,บรมราชชนนี 46,Boromratchachonnani 46,13.780395,100.443075,
4-67,main,go,5,3171,แยกเมืองนนทบุรี,Muang Nonthaburi Intersection,13.83869764,100.4974096,
4-67,main,go,6,3099,ตลาดนนท์,Non Market,13.84055767,100.4962176,
4-67,main,go,7,3101,ซอยประชาราษฎร์ 22,Soi Pracharat 22,13.84361881,100.4968983,
4-67,main,go,8,3169,ซอยประชาราษฎร์ 11,Soi Pracharat 11,13.84348189,100.4969166,
4-67,main,go,9,3102,วัดทินกรนิมิต,Wat Tinakorn Nimit,13.84387367,100.4985278,
4-67,main,go,10,3168,ตรงข้ามวัดทินกร,Wat Tinnakorn,13.84371215,100.4985016,
4-67,main,go,11,1057,หมู่บ้านเรวดี 3 ซอย 13,Rawadee 3 Soi 13 Village,13.8513310947711,100.499976102386,
4-67,main,go,12,2142,ตรงข้ามหมู่บ้านเรวดี 3,Opposite Muban Rewadi 3,13.85132875,100.4997038,
4-67,main,go,13,1056,แยกเรวดี,Yaek Rewadi,13.85794351,100.4929561,
4-67,main,go,14,989,โรงเรียนอนุราชประสิทธิ์,Anurat Prasit School,13.872787215,100.49558583,
4-67,main,back,0,2145,แยกพระนั่งเกล้า,Pranungklao Intersection,13.870577753168,100.483160132139,
4-67,main,back,1,2158,ซอยรัตนาธิเบศร์ 36 (หมู่บ้านนนท์ณิชา),Soi Rattanathibet 36,13.8709815648203,100.483899395649,
4-67,main,back,2,2627,หมู่บ้านอินโด-ไทย(รัตนาธิเบศร์18),Indo - Thai Village (Rattanathibet),13.86101682,100.5091332,
4-67,main,back,3,2637,บิ้กซีรัตนาธิเบศร์,Big C Rattanathibet,13.86168861,100.5035972,
4-67,main,back,4,2638,วัดสมรโกฏิ,Wat Samonkot,13.86232355,100.501629,
4-67,main,back,5,1057,หมู่บ้านเรวดี 3 ซอย 13,Rawadee 3 Soi 13 Village,13.8513310947711,100.499976102386,
4-67,main,back,6,2142,ตรงข้ามหมู่บ้านเรวดี 3,Opposite Muban Rewadi 3,13.85132875,100.4997038,
4-67,main,back,7,3170,เมเจอร์นนทบุรี,Major Nontaburi,13.8421182,100.4959431,
4-67,main,back,8,4412,วัดสังฆทาน,Wat Sangkhathan,13.829783175,100.49077828,
4-67,main,back,9,5017,วัดตะระเก,Wat Tarakae,13.8155849197097,100.449073362176,
4-67,main,back,10,2312,ต่างระดับบรมฯ-ราชพฤกษ์ ขาออก,"Different levels-Ratchaphruek, outbound",13.779814444,100.44289508,
4-67,main,back,11,5185,ต่างระดับราชพฤกษ์-บรมราชชนนี,Ratchaphruek - Boromratchachonnani Interchange,13.779986374,100.44277707,
4-67,main,back,12,5185,ต่างระดับราชพฤกษ์-บรมราชชนนี,Ratchaphruek - Boromratchachonnani Interchange,13.779986374,100.44277707,
4-67,main,back,13,5185,ต่างระดับราชพฤกษ์-บรมราชชนนี,Ratchaphruek - Boromratchachonnani Interchange,13.779986374,100.44277707,
4-67,main,back,14,2284,ตรงข้ามวัดกระจ่าง,Opposite Wat Krajang,13.78025712,100.4394068,
4-67,main,back,15,2313,วัดกระจ่าง,Wat Krajang,13.77970396,100.4393863,
4-67,main,back,16,584,หมู่บ้านเดอะซิตี้,The City Village,13.7855878811107,100.386423567367,
4-68,main,go,0,2285,ทางแยกต่างระดับบรม-ราชพฤกษ์ขาออก,Borom-Ratchaphruek Interchange Outbound,13.78040292,100.4430474,
4-68,main,go,1,5186,บรมราชชนนี 46,Boromratchachonnani 46,13.780395,100.443075,
4-68,main,go,2,2288,เสรีกอล์ฟ,Seri Golf,13.784420702,100.45666915,
4-68,main,go,3,4391,ตรงข้ามซอยสถานีบางบำหรุ,Opposite Soi Bang Bamru Station,13.789848292,100.47761936,
4-68,main,go,4,3969,โรงหนังธนบุรีรามา จรัญสนิทวงศ์49,Cinema Thonburi Rama,13.774767879,100.48287055,
4-68,main,go,5,2299,หอศิลป์เจ้าฟ้า,National Gallery,13.75974841,100.49277193,
4-68,main,go,6,2370,ตรงข้ามกองสลาก,The Government Lottery Office (opposite),13.7576111293579,100.496367368282,
4-68,main,go,7,2365,กองสลาก,The Government Lottery Office,13.757867825,100.49701588,
4-68,main,go,8,2370,ตรงข้ามกองสลาก,The Government Lottery Office (opposite),13.7576111293579,100.496367368282,
4-68,main,go,9,2048,แยกผ่านฟ้า(ขาออก),Phan Fa Intersection,13.756809199,100.50684075,
4-68,main,go,10,2135,ตรงข้ามวัดแคนางเลิ้ง,Wat Kae Nangleng (Opposite),13.7564006633718,100.511313843053,
4-68,main,go,11,2138,วัดแคนางเลิ้ง,Wat Kae Nangleng,13.7565886091969,100.511620576737,
4-68,main,go,12,2133,บ้านมนังคศิลา,Manangkhasila House,13.75686586,100.5189878,
4-68,main,go,13,2140,โรงพยาบาลมิชชั่น ตลาดมหานาค,Mission Hospital,13.757021821,100.51899984,
4-68,main,go,14,1791,อุรุพงษ์,Urupong,13.7557627594802,100.524396232176,
4-68,main,go,15,4827,อุรุพงษ์ โคลีเซียม (ถนนเพชรบุรีขาออก),Urupong,13.755889019,100.52466893,
4-68,main,go,16,1821,กิ่งเพชร,King Phet,13.754544404,100.52782175,
4-68,main,go,17,2905,ตรงข้ามซอยกิ่งเพชร,Opposite Soi King Phet,13.75476388,100.527852,
4-68,main,go,18,3067,ตรงข้ามมาบุญครอง,MBK Center (Oppostie),13.74356781,100.5304421,
4-68,main,go,19,3069,จุฬาฯ ลานพระบรมรูป,Chulalongkorn,13.73807118,100.5297073,
4-68,main,go,20,4267,จามจุรีสแควร์,Chamchuri Square,13.7323329050949,100.530449771298,
4-68,main,go,21,4290,วัดหัวลำโพง,Wat Hua Lamphong,13.731707506,100.53099727,
4-68,main,go,22,3257,สีลมพลาซ่า,Silom Plaza,13.72579222,100.5269968,
4-68,main,go,23,397,ก่อนถึงแยกตรอกจันทร์,Before Trok Chan Junction,13.71142874,100.5120658,
4-68,main,go,24,1560,องค์การสะพานปลา,Fish Marketing Organization,13.7116065670746,100.511986305439,
4-68,main,go,25,3593,ก่อนแยกตรอกจันทน์,Before separating the Chan's chest,13.7114563,100.5121165,
4-68,main,go,26,3597,ตรงข้ามวัดราชสิงขร,Wat Ratchasingkhon (Opposite),13.70497639,100.5057597,
4-68,main,go,27,3601,ตลาดบางคอแหลม,Bangkholaem Market,13.69833346,100.4983899,
4-68,main,back,0,3596,บริษัทเอเชียติ๊ก(ถนนเจริญกรุงขาออก),Asia Tic Company,13.70700828,100.5079874,
4-68,main,back,1,3607,ศาลแขวงพระนครใต้,South Phra Nakhon District Court,13.70710094,100.507936,
4-68,main,back,2,4336,ศาลแขวงพระนครใต้,South Phra Nakhon District Court,13.7074382537055,100.508267634351,
4-68,main,back,3,3611,องค์การสะพานปลา,Saphan Pla Organization,13.7135175210385,100.512827837614,
4-68,main,back,4,3261,รพ.เลิดสิน,Lerdsin Hospital,13.7223114,100.5173031,
4-68,main,back,5,3261,รพ.เลิดสิน,Lerdsin Hospital,13.7223114,100.5173031,
4-68,main,back,6,3261,รพ.เลิดสิน,Lerdsin Hospital,13.7223114,100.5173031,
4-68,main,back,7,3068,ป้ายรถประจำทาง โรงเรียนเตรียมอุดม,Bus stopTriamudom School,13.74051302,100.5300672,
4-68,main,back,8,3073,จุฬาฯ หอพักนิสิต,Chulalongkorn Student Dormitory,13.74122718,100.5298557,
4-68,main,back,9,2133,บ้านมนังคศิลา,Manangkhasila House,13.75686586,100.5189878,
4-68,main,back,10,2140,โรงพยาบาลมิชชั่น ตลาดมหานาค,Mission Hospital,13.757021821,100.51899984,
4-68,main,back,11,2370,ตรงข้ามกองสลาก,The Government Lottery Office (opposite),13.7576111293579,100.496367368282,
4-68,main,back,12,4603,ท่าปล่อยรถ สนามหลวง (53L 59 503),Bus Terminal Sanamluang (53L 59 503),13.7580977421706,100.493738146947,
4-68,main,back,13,4391,ตรงข้ามซอยสถานีบางบำหรุ,Opposite Soi Bang Bamru Station,13.789848292,100.47761936,
4-68,main,back,14,2310,ซีด้าร์แมนชั่น,Cedar Mansion,13.78306281,100.4536662,
4-68,main,back,15,2286,กรมสวัสดิการและคุ้มครองแรงงาน กองตรวจความปลอดภัย ซอยฉิมพลี 2,Department of Labor Protection and Welfare  Chim Phli Soi 2,13.780939064,100.44505599,
4-68,main,back,16,2311,สน.ตลิ่งชัน,Police Station Talingchan,13.78039,100.445142,
4-68,main,back,17,2285,ทางแยกต่างระดับบรม-ราชพฤกษ์ขาออก,Borom-Ratchaphruek Interchange Outbound,13.78040292,100.4430474,
4-68,main,back,18,2312,ต่างระดับบรมฯ-ราชพฤกษ์ ขาออก,"Different levels-Ratchaphruek, outbound",13.779814444,100.44289508,
4-68,main,back,19,5185,ต่างระดับราชพฤกษ์-บรมราชชนนี,Ratchaphruek - Boromratchachonnani Interchange,13.779986374,100.44277707,
4-68,main,back,20,5186,บรมราชชนนี 46,Boromratchachonnani 46,13.780395,100.443075,
4-69,main,go,0,2320,ตรงข้ามกองบังคับการตำรวจนครบาล 7,Metropolitan Police Division 7 (Opposite),13.783974558082,100.397184595859,
4-69,main,go,1,5621,ตลาดเซฟอี,Safe E Market,13.78394111,100.3970981,
4-69,main,go,2,1511,หมู่บ้านกาญจนาภิเษก 9,Kanchana Phisek 9 Village,13.7706961391962,100.407351405018,
4-69,main,go,3,2396,ซอยอรุณอัมรินทร์ 39,Soi Arun Ammarin 39,13.76448848,100.4827968,
4-69,main,go,4,2439,กองเรือเล็ก,Flotilla Naval Transportation Department,13.76465325,100.4831551,
4-69,main,go,5,2397,ซอยอรุณอัมรินทร์ 41,Soi Arun Ammarin 41,13.76651255,100.4837387,
4-69,main,go,6,2438,ซอยอรุณอัมรินทร์ 28,Soi Arun Amarin Road 28,13.76724797,100.4847859,
4-69,main,go,7,709,วัดดุสิตาราม,Wat Dusitaram,13.765013076,100.48802218,
4-69,main,go,8,2302,สะพานพระปิ่นเกล้า(ขาออก),Phra Pinklao Bridge,13.765327158,100.48814688,
4-69,main,go,9,2299,หอศิลป์เจ้าฟ้า,National Gallery,13.75974841,100.49277193,
4-69,main,go,10,4603,ท่าปล่อยรถ สนามหลวง (53L 59 503),Bus Terminal Sanamluang (53L 59 503),13.7580977421706,100.493738146947,
4-69,main,go,11,4603,ท่าปล่อยรถ สนามหลวง (53L 59 503),Bus Terminal Sanamluang (53L 59 503),13.7580977421706,100.493738146947,
4-69,main,go,12,4604,[เปลี่ยนรถ] ท่าปล่อยรถ สนามหลวง,Bus Terminal Sanamluang [Changed bus],13.7585803383427,100.493345045649,
4-69,main,go,13,4604,[เปลี่ยนรถ] ท่าปล่อยรถ สนามหลวง,Bus Terminal Sanamluang [Changed bus],13.7585803383427,100.493345045649,
4-69,main,go,14,2299,หอศิลป์เจ้าฟ้า,National Gallery,13.75974841,100.49277193,
4-69,main,go,15,4602,ตรงข้ามโรงละครแห่งชาติ,National Theater (Opposite),13.760046163,100.49220374,
4-69,main,go,16,4772,โรงละครแห่งชาติ,National Theater,13.7597694146434,100.492120948702,
4-69,main,go,17,953,ก่อนแยกบางลำพู,Before Bang Lamphu intersection,13.762697211,100.4975802,
4-69,main,go,18,415,วัดสามพระยา,Wat Sampraya,13.765679158,100.50021734,
4-69,main,go,19,1407,แยกบางขุนพรหม,Bang Khun Phrom Intersection,13.7675101953603,100.501770965229,
4-69,main,go,20,1453,สี่เสาเทเวศร์,Si Sao Thewes,13.7708390459574,100.505384537194,
4-69,main,go,21,1453,สี่เสาเทเวศร์,Si Sao Thewes,13.7708390459574,100.505384537194,
4-69,main,go,22,4835,ตลาดเทเวศร์,Thewet Market,13.7703916602805,100.505065309122,
4-69,main,go,23,1820,ท่าปล่อยรถ เทเวศร์ (72),Thewet Bus Terminal (72),13.7702203025232,100.505571707832,
4-69,main,go,24,4156,อนุสาวรีย์ชัยสมรภูมิ (เกาะพญาไท),Victory Monument (Phaya Thai),13.7641730616197,100.538548058925,
4-69,main,go,25,4157,อนุสาวรีย์ชัยสมรภูมิ (เกาะราชวิถี),Victory Monument (Ratchawithi),13.764621093,100.53744871,
4-69,main,go,26,4157,อนุสาวรีย์ชัยสมรภูมิ (เกาะราชวิถี),Victory Monument (Ratchawithi),13.764621093,100.53744871,
4-69,main,go,27,4157,อนุสาวรีย์ชัยสมรภูมิ (เกาะราชวิถี),Victory Monument (Ratchawithi),13.764621093,100.53744871,
4-69,main,go,28,4154,อนุสาวรีย์ชัยสมรภูมิ (เกาะพหลโยธิน),Victory Monument (Phahon Yothin),13.765730509,100.53802991,
4-69,main,go,29,4154,อนุสาวรีย์ชัยสมรภูมิ (เกาะพหลโยธิน),Victory Monument (Phahon Yothin),13.765730509,100.53802991,
4-69,main,go,30,4155,อนุสาวรีย์ชัยสมรภูมิ (เกาะดินแดง),Victory Monument (Din Daeng),13.765096538,100.53906206,
4-69,main,go,31,4155,อนุสาวรีย์ชัยสมรภูมิ (เกาะดินแดง),Victory Monument (Din Daeng),13.765096538,100.53906206,
4-69,main,go,32,4155,อนุสาวรีย์ชัยสมรภูมิ (เกาะดินแดง),Victory Monument (Din Daeng),13.765096538,100.53906206,
4-69,main,go,33,4155,อนุสาวรีย์ชัยสมรภูมิ (เกาะดินแดง),Victory Monument (Din Daeng),13.765096538,100.53906206,
4-69,main,go,34,4155,อนุสาวรีย์ชัยสมรภูมิ (เกาะดินแดง),Victory Monument (Din Daeng),13.765096538,100.53906206,
4-69,main,go,35,4156,อนุสาวรีย์ชัยสมรภูมิ (เกาะพญาไท),Victory Monument (Phaya Thai),13.7641730616197,100.538548058925,
4-69,main,go,36,4156,อนุสาวรีย์ชัยสมรภูมิ (เกาะพญาไท),Victory Monument (Phaya Thai),13.7641730616197,100.538548058925,
4-69,main,go,37,3442,ตรงข้ามสวนสันติภาพ,Santiphap Park (Opposite),13.76385264,100.5409513,
4-69,main,go,38,3442,ตรงข้ามสวนสันติภาพ,Santiphap Park (Opposite),13.76385264,100.5409513,
4-69,main,go,39,3417,แฟลตดินแดง(ป้าย1),Dindaeng Housing (Stop.1),13.760926,100.5537569,
4-69,main,go,40,2027,โบสถ์แม่พระฟาติมา,Fatima Catholic Church,13.759821093,100.55596787,
4-69,main,go,41,2027,โบสถ์แม่พระฟาติมา,Fatima Catholic Church,13.759821093,100.55596787,
4-69,main,go,42,2029,ตลาดขวัญพัฒนา,Khwan Phatthana Market,13.757175111353,100.558026991236,
4-69,main,go,43,2026,ตรงข้ามตลาดขวัญพัฒนา,Khwan Phatthana Market (Opposite),13.7568624525522,100.558024528702,
4-69,main,go,44,2029,ตลาดขวัญพัฒนา,Khwan Phatthana Market,13.757175111353,100.558026991236,
4-69,main,go,45,2689,สำนักผังเมือง,Department of Townand Country Planning,13.75563223,100.5739292,
4-69,main,back,0,2026,ตรงข้ามตลาดขวัญพัฒนา,Khwan Phatthana Market (Opposite),13.7568624525522,100.558024528702,
4-69,main,back,1,2029,ตลาดขวัญพัฒนา,Khwan Phatthana Market,13.757175111353,100.558026991236,
4-69,main,back,2,2027,โบสถ์แม่พระฟาติมา,Fatima Catholic Church,13.759821093,100.55596787,
4-69,main,back,3,2027,โบสถ์แม่พระฟาติมา,Fatima Catholic Church,13.759821093,100.55596787,
4-69,main,back,4,2028,ตรงข้ามโบสถ์แม่พระฟาติมา,Fatima Catholic Church (Opposite),13.760331877,100.55557984,
4-69,main,back,5,2028,ตรงข้ามโบสถ์แม่พระฟาติมา,Fatima Catholic Church (Opposite),13.760331877,100.55557984,
4-69,main,back,6,3445,สถาบันราชานุกูล,Rajanukul Institute,13.76133878,100.5532521,
4-69,main,back,7,3420,สวนสันติภาพ,Santiphap Park,13.76375373,100.5406369,
4-69,main,back,8,3420,สวนสันติภาพ,Santiphap Park,13.76375373,100.5406369,
4-69,main,back,9,4155,อนุสาวรีย์ชัยสมรภูมิ (เกาะดินแดง),Victory Monument (Din Daeng),13.765096538,100.53906206,
4-69,main,back,10,4156,อนุสาวรีย์ชัยสมรภูมิ (เกาะพญาไท),Victory Monument (Phaya Thai),13.7641730616197,100.538548058925,
4-69,main,back,11,4156,อนุสาวรีย์ชัยสมรภูมิ (เกาะพญาไท),Victory Monument (Phaya Thai),13.7641730616197,100.538548058925,
4-69,main,back,12,4156,อนุสาวรีย์ชัยสมรภูมิ (เกาะพญาไท),Victory Monument (Phaya Thai),13.7641730616197,100.538548058925,
4-69,main,back,13,4157,อนุสาวรีย์ชัยสมรภูมิ (เกาะราชวิถี),Victory Monument (Ratchawithi),13.764621093,100.53744871,
4-69,main,back,14,4157,อนุสาวรีย์ชัยสมรภูมิ (เกาะราชวิถี),Victory Monument (Ratchawithi),13.764621093,100.53744871,
4-69,main,back,15,3032,เซ็นจูรี่,Century,13.761827,100.5367016,
4-69,main,back,16,4826,ตรงข้ามโรงเรียนสันติราษฎร์วิทยาลัย,Santirat Witthayalai School (Opposite),13.7588332766491,100.532690101298,
4-69,main,back,17,1425,สนามเสือป่า(พระราม 5),Suea Pa Court (Rama 5),13.765746134,100.51478456,
4-69,main,back,18,1442,วัดเบญจมบพิตรดุสิตวนารามราชวรวิหาร,Wat Benchamabophit,13.766887,100.514277,
4-69,main,back,19,1453,สี่เสาเทเวศร์,Si Sao Thewes,13.7708390459574,100.505384537194,
4-69,main,back,20,1820,ท่าปล่อยรถ เทเวศร์ (72),Thewet Bus Terminal (72),13.7702203025232,100.505571707832,
4-69,main,back,21,4835,ตลาดเทเวศร์,Thewet Market,13.7703916602805,100.505065309122,
4-69,main,back,22,2952,มทร.พระนครศูนย์เทเวศร์,Rajamangala University of Technology Phra Nakhon (Thewet Campus),13.77065603,100.504511,
4-69,main,back,23,4835,ตลาดเทเวศร์,Thewet Market,13.7703916602805,100.505065309122,
4-69,main,back,24,2952,มทร.พระนครศูนย์เทเวศร์,Rajamangala University of Technology Phra Nakhon (Thewet Campus),13.77065603,100.504511,
4-69,main,back,25,2959,ตรงข้าม มทร.พระนครศูนย์เทเวศร์,RMUTP Thewet (Opposite),13.77016947,100.5042557,
4-69,main,back,26,4835,ตลาดเทเวศร์,Thewet Market,13.7703916602805,100.505065309122,
4-69,main,back,27,1407,แยกบางขุนพรหม,Bang Khun Phrom Intersection,13.7675101953603,100.501770965229,
4-69,main,back,28,415,วัดสามพระยา,Wat Sampraya,13.765679158,100.50021734,
4-69,main,back,29,4441,สำนักงานเขตพระนคร,Phranakhon District Office,13.763877904,100.49917414,
4-69,main,back,30,4646,วัดบวรนิเวศวิหาร ท่ารถสาย 68 บางลำพู,Wat Bowonniwet Vihan,13.760331712,100.49943998,
4-69,main,back,31,5314,ไปรษณีย์ (ตรงข้ามวัดบวร),Post Office (Opposite Wat Baworn),13.7608885998165,100.499375519333,
4-69,main,back,32,2370,ตรงข้ามกองสลาก,The Government Lottery Office (opposite),13.7576111293579,100.496367368282,
4-69,main,back,33,4603,ท่าปล่อยรถ สนามหลวง (53L 59 503),Bus Terminal Sanamluang (53L 59 503),13.7580977421706,100.493738146947,
4-69,main,back,34,4603,ท่าปล่อยรถ สนามหลวง (53L 59 503),Bus Terminal Sanamluang (53L 59 503),13.7580977421706,100.493738146947,
4-69,main,back,35,2299,หอศิลป์เจ้าฟ้า,National Gallery,13.75974841,100.49277193,
