route_station_id,route_id,path_id,path_type,direction,seq,sid,lat,lon,sname,name_e
62,1-38,60,main,go,25,3623,13.74725404,100.4950713,หน่วยบัญชาการรักษาดินแดน,Territorial Defense Command
62,1-38,60,main,go,26,4815,13.745525023,100.49530268,พระพิพิธ,Phra Phiphit
62,1-38,60,main,go,27,1424,13.743923252,100.49625625,ปากคลองตลาด(คลองหลอด),Pak Khlong Market (Khlong Luang)
62,1-38,60,main,go,28,1424,13.743923252,100.49625625,ปากคลองตลาด(คลองหลอด),Pak Khlong Market (Khlong Luang)
62,1-38,60,main,go,29,3433,13.74319029,100.4940529,สถานีตำรวจพระราชวัง,Police Station Palace
62,1-38,60,main,go,30,3433,13.74319029,100.4940529,สถานีตำรวจพระราชวัง,Police Station Palace
63,1-38,60,main,back,0,4669,13.744370344,100.49462947,โรงเรียนวัดราชบพิธ(ท่าปลายทางปากคลองตลาด),Wat Ratchabopit School
63,1-38,60,main,back,1,4248,13.753732919,100.49392099,สนามหลวง(ศาลหลักเมือง),Sanam Luang (City Pillar Shrine)
63,1-38,60,main,back,2,2370,13.7576111293579,100.496367368282,ตรงข้ามกองสลาก,The Government Lottery Office (opposite)
63,1-38,60,main,back,3,2365,13.757867825,100.49701588,กองสลาก,The Government Lottery Office
63,1-38,60,main,back,4,2370,13.7576111293579,100.496367368282,ตรงข้ามกองสลาก,The Government Lottery Office (opposite)
63,1-38,60,main,back,5,2048,13.756809199,100.50684075,แยกผ่านฟ้า(ขาออก),Phan Fa Intersection
63,1-38,60,main,back,6,2894,13.74967818,100.5558012,อาคารธนภูมิ,Thanapoom Building
63,1-38,60,main,back,7,2914,13.74855073,100.5673943,โรงแรมแลงคาสเตอร์,Lan Castster Hotel
63,1-38,60,main,back,8,2915,13.74807218,100.5705123,ตรงข้ามโรงแรมอวานีเอเทรียม,Opposite Avani Etriam Hotel
63,1-38,60,main,back,9,2921,13.74151841,100.5995834,ตลาดคลองตัน(ขาออก),Klongtan Market (Outbound)
63,1-38,60,main,back,10,4135,13.7413112266671,100.599413408311,ตลาดคลองตัน(เพชรบุรี42),Klong Tan Market
63,1-38,60,main,back,11,4083,13.7423208959876,100.601379289913,ยูเอ็มทาวน์เวอร์คลองตัน,UM Tower Khlongton
63,1-38,60,main,back,12,4019,13.7440827604628,100.602408481088,ตรงข้ามการไฟฟ้านครหลวงเขตบางกะปิ,Metropolitan Electricity Authority Bang Kapi
63,1-38,60,main,back,13,369,13.758973753,100.61699747,ซอยรามคำแหง 43/1,Ramkhamhaeng Road Soi 43/1
63,1-38,60,main,back,14,4091,13.759570523,100.61814146,ตรงข้ามมหาวิทยาลัยรามคำแหง,Ramkhamhaeng Universitty (Opposite)
63,1-38,60,main,back,15,4098,13.761958329,100.63822809,ซอยรามคำแหง 83/2 โรงแรมแอนดา,Soi Ramkhamhaeng 83/2  Anna Hotels
63,1-38,60,main,back,16,1642,13.76716534,100.6494249,ซอยเสรีไทย 3,Soi Serithai 3
63,1-38,60,main,back,17,1679,13.766474,100.649044,แยกบางกะปิ,Bang Kapi Intersection
63,1-38,60,main,back,18,1643,13.76852514,100.6510937,เคหะคลองจั่นแฟลต 28,Khlong Chan Housing Flat 28
63,1-38,60,main,back,19,1644,13.7699753200515,100.652394899259,โรงเรียนบางกะปิ,Bang Kapi School
63,1-38,60,main,back,20,987,13.7738627923071,100.653763261335,แยกนิด้า(ขาออก),Nida Intersection
63,1-38,60,main,back,21,966,13.77427634,100.6534458,ศรีบูรพา21,Sri Burapha 21
63,1-38,60,main,back,22,3240,13.8080643,100.6494492,หมู่บ้านธนะสิน(นวมินทร์ 68),Thanasin Village
63,1-38,60,main,back,23,3203,13.81286372,100.651262,ตรงข้ามตลาดปัฐวิกรณ์,Pattavikorn Market (Opposite)
63,1-38,60,main,back,24,3238,13.81234025,100.6513277,หมู่บ้านปัฐวิกรณ์,Pattawikorn Village
63,1-38,60,main,back,25,3215,13.83201057,100.6691115,ซอยชื่นกมล ตรงข้ามศูนย์โตโยต้าชัวร์,Soi chuen kamon
63,1-38,60,main,back,26,4675,13.8283833102521,100.675075841682,แยกถนนเลียบคลองสอง,Khlong Song Intersection
63,1-38,60,main,back,27,4675,13.8283833102521,100.675075841682,แยกถนนเลียบคลองสอง,Khlong Song Intersection
63,1-38,60,main,back,28,4271,13.8247581152508,100.677359008492,แฟชั่นไอส์แลนด์,Fashion Island
63,1-38,60,main,back,29,3218,13.81331471,100.6873623,อโมรินี่ รพ.นพรัตน์,Noppharat Hospital
63,1-38,60,main,back,30,3218,13.81331471,100.6873623,อโมรินี่ รพ.นพรัตน์,Noppharat Hospital
63,1-38,60,main,back,31,3221,13.80620986,100.6915553,สวนสยาม,Siam Park
64,1-39,71,main,go,0,2015,13.804519742,100.69142608,ตรงข้ามสวนสยาม,Siam Park City (Opposite)
64,1-39,71,main,go,1,2015,13.804519742,100.69142608,ตรงข้ามสวนสยาม,Siam Park City (Opposite)
64,1-39,71,main,go,2,3226,13.81526851,100.6867154,ตรงข้ามโรงพยาบาลนพรัตน์,Noppharat Hospital (Opposite)
64,1-39,71,main,go,3,4271,13.8247581152508,100.677359008492,แฟชั่นไอส์แลนด์,Fashion Island
64,1-39,71,main,go,4,4270,13.8312374601136,100.670463794104,ซอยรามอินทรา 89 เยื้องปั้มเอสโซ่,Ram Intra Soi 89
64,1-39,71,main,go,5,3209,13.82609625,100.6569497,ตรงข้ามโรงพยาบาลพญาไทนวมินทร์(เปาโลเดิม),Phayathai Nawamin Hospital (Opposite)
64,1-39,71,main,go,6,3237,13.81438964,100.6521954,โรงเรียนบดินทรเดชา(สิงห์สิงหเสนี) 2,Badin Decha 2 School
64,1-39,71,main,go,7,3241,13.80023245,100.6491436,หมู่บ้านสินธนา,Sinthana Village
64,1-39,71,main,go,8,4232,13.793160318,100.65234091,ตรงข้ามโรงเรียนอนุบาลลูกหนู,Opposite the biceps kindergarten
64,1-39,71,main,go,9,3191,13.7837181,100.6471829,สำนักงานที่ดินเขตบางกะปิ,Land Office Bang Kapi
64,1-39,71,main,go,10,967,13.7777991771705,100.652073948492,ศรีบูรพา 16(การ์เด้น),Sri Burapha 16 (Garden)
64,1-39,71,main,go,11,985,13.7781615570024,100.652018798739,ซอยศรีบูรพา 15,Soi Sri Burapha 15
64,1-39,71,main,go,12,987,13.7738627923071,100.653763261335,แยกนิด้า(ขาออก),Nida Intersection
64,1-39,71,main,go,13,1646,13.7717234832051,100.653663705229,แยกนิด้า(ขาเข้า),NIDA Intersection
64,1-39,71,main,go,14,1676,13.7719812197507,100.654145638245,สถาบันนิด้า มหาวิทยาลัยนิด้า,NIDA Institution
64,1-39,71,main,go,15,1642,13.76716534,100.6494249,ซอยเสรีไทย 3,Soi Serithai 3
64,1-39,71,main,go,16,1679,13.766474,100.649044,แยกบางกะปิ,Bang Kapi Intersection
64,1-39,71,main,go,17,4009,13.7612070635397,100.633349574141,บริษัทไทยน้ำทิพย์รามคำแหง,Thai Namthip Limited Ramkhamngae
64,1-39,71,main,go,18,4093,13.7602439581796,100.622836266527,ซอยรามคำแหง 61 ตรงข้ามสนามกีฬาหัวหมาก,Soi Ramkhamngae 61
64,1-39,71,main,go,19,4091,13.759570523,100.61814146,ตรงข้ามมหาวิทยาลัยรามคำแหง,Ramkhamhaeng Universitty (Opposite)
64,1-39,71,main,go,20,4083,13.7423208959876,100.601379289913,ยูเอ็มทาวน์เวอร์คลองตัน,UM Tower Khlongton
64,1-39,71,main,go,21,4020,13.7399578118446,100.599616436595,ตลาดคลองตัน,Klongtan Market
64,1-39,71,main,go,22,4082,13.7401601113753,100.599488699221,ตลาดคลองตัน ตรงข้ามโรงเรียนเขียนแบบก่อสร้างและเครื่องกล,Klong Tan Market
64,1-39,71,main,go,23,4024,13.7282196805355,100.596090230736,สุเหร่าสามอิน,Sam-in Mosques
64,1-39,71,main,go,24,4077,13.7275230248483,100.595846999784,ตรงข้ามซอยปรีดีพนมยงค์ 30 ตรงข้ามมัสยิดอี่ดาย่าตุ้ลอิสลาม(สุเหร่าสามอิน),Pridi Banomyong Soi 30 (Opposite)  Masjid Hidayatul Islam Sam-In (Opposite)
64,1-39,71,main,go,25,3182,13.72031638,100.5956887,โรงเรียนพิบูลเวศม์(ซอยปรีดีพนมยงค์ 13),Anubanphibunwes School
64,1-39,71,main,go,26,1006,13.73420036,100.5641936,สุขุมวิท ซอย 24,Sukhumvit Soi 24
64,1-39,71,main,go,27,4449,13.7343010017778,100.564478329333,ซอยสุขุมวิท 27 ตรงข้ามสายน้ำผึ้ง,Soi Sukhumwit 27  
64,1-39,71,main,go,28,5189,13.73432094,100.56068485,ซอยสุขุมวิท 16,Soi Sukhumvit 16
64,1-39,71,main,go,29,2682,13.71864924,100.5586911,ตลาดคลองเตย(ถนนพระราม 3 ขาออก),Khlong Toei Market
64,1-39,71,main,go,30,3743,13.71579218,100.5653857,อู่คลองเตย,Bus Depot Khlong Toei
65,1-39,71,main,back,0,2462,13.71646419,100.5612076,ตรงข้ามสนามกีฬาการท่าเรือ,PAT Stadium (Opposite)
65,1-39,71,main,back,1,3732,13.71618429,100.5611769,สนามกีฬาการท่าเรือ,PAT Stadium
65,1-39,71,main,back,2,5190,13.726059042,100.56053079,ตรงข้ามศูนย์ประชุมแห่งชาติสิริกิติ์,Queen Sirikit National Convention Center (Opposite)
65,1-39,71,main,back,3,2679,13.72989584,100.5599963,อาคารโอเชียนทาวเวอร์ 1,Ocean Tower 1 Building
65,1-39,71,main,back,4,4443,13.7353681019137,100.562919397614,ซอยสุขุมวิท 23,Soi Sukhumwit 23
65,1-39,71,main,back,5,4077,13.7275230248483,100.595846999784,ตรงข้ามซอยปรีดีพนมยงค์ 30 ตรงข้ามมัสยิดอี่ดาย่าตุ้ลอิสลาม(สุเหร่าสามอิน),Pridi Banomyong Soi 30 (Opposite)  Masjid Hidayatul Islam Sam-In (Opposite)
65,1-39,71,main,back,6,4023,13.7306692151196,100.596723370693,ซอยปรีดีพนมยงค์ 38,Pridi Banomyong Soi 38
65,1-39,71,main,back,7,4078,13.730855372,100.596585899654,มีสุวรรณกวดวิชา,Mee Suwan Tutor
65,1-39,71,main,back,8,4020,13.7399578118446,100.599616436595,ตลาดคลองตัน,Klongtan Market
65,1-39,71,main,back,9,4082,13.7401601113753,100.599488699221,ตลาดคลองตัน ตรงข้ามโรงเรียนเขียนแบบก่อสร้างและเครื่องกล,Klong Tan Market
65,1-39,71,main,back,10,4083,13.7423208959876,100.601379289913,ยูเอ็มทาวน์เวอร์คลองตัน,UM Tower Khlongton
65,1-39,71,main,back,11,4087,13.7512219997029,100.609166454242,โรงเรียนอนุบาลใจทิพย์ เดอะมอลล์รามคำแหง,Jaitip Kindergarden School
65,1-39,71,main,back,12,4091,13.759570523,100.61814146,ตรงข้ามมหาวิทยาลัยรามคำแหง,Ramkhamhaeng Universitty (Opposite)
65,1-39,71,main,back,13,1679,13.766474,100.649044,แยกบางกะปิ,Bang Kapi Intersection
65,1-39,71,main,back,14,1646,13.7717234832051,100.653663705229,แยกนิด้า(ขาเข้า),NIDA Intersection
65,1-39,71,main,back,15,966,13.77427634,100.6534458,ศรีบูรพา21,Sri Burapha 21
65,1-39,71,main,back,16,987,13.7738627923071,100.653763261335,แยกนิด้า(ขาออก),Nida Intersection
65,1-39,71,main,back,17,966,13.77427634,100.6534458,ศรีบูรพา21,Sri Burapha 21
65,1-39,71,main,back,18,985,13.7781615570024,100.652018798739,ซอยศรีบูรพา 15,Soi Sri Burapha 15
65,1-39,71,main,back,19,969,13.78172383,100.6494941,ซอยศรีบูรพา 6,Soi Sriburapha 6 
65,1-39,71,main,back,20,1615,13.822151543,100.65527686,เคหะนวมินทร์,Nawamin Housing
65,1-39,71,main,back,21,3235,13.82170365,100.655368,หมู่บ้านศรีนครพัฒนา 2,Srinagaran Phatthana Village 2
65,1-39,71,main,back,22,4675,13.8283833102521,100.675075841682,แยกถนนเลียบคลองสอง,Khlong Song Intersection
65,1-39,71,main,back,23,4271,13.8247581152508,100.677359008492,แฟชั่นไอส์แลนด์,Fashion Island
65,1-39,71,main,back,24,3218,13.81331471,100.6873623,อโมรินี่ รพ.นพรัตน์,Noppharat Hospital
65,1-39,71,main,back,25,3218,13.81331471,100.6873623,อโมรินี่ รพ.นพรัตน์,Noppharat Hospital
65,1-39,71,main,back,26,3221,13.80620986,100.6915553,สวนสยาม,Siam Park
67,1-4,39*,main,back,0,3155,13.87971033,100.5992797,เทสโก้โลตัสหลักสี่บางเขน กรมทหารสื่อสารกองทัพบก,Tesco Lotus Laksi
67,1-4,39*,main,back,1,3122,13.90647455,100.6147333,ตรงข้ามช่องทางท่าดินแดง โรงเรียนเสนาธิการทหารอากาศ,Air Command and Staff College (Opposite)
67,1-4,39*,main,back,2,3147,13.90628709,100.6149969,แยกท่าดินแดง ตรงข้ามโรงเรียนเสนาธิการทหารอากาศ,Ding Daeng Peir Intersection
67,1-4,39*,main,back,3,838,13.9637513041054,100.620275824561,โรงพยาบาลแพทย์รังสิต,Pat Rangsit Hospital
68,1-40,93,main,go,0,2097,13.7405430403319,100.685578322163,ตรงข้ามหมู่บ้านอยู่สบาย,Yu Sabai Village (Opposite)
68,1-40,93,main,go,1,2102,13.7406852352438,100.685566780691,หมู่บ้านอยู่สบาย,Yu Sabai Village
68,1-40,93,main,go,2,2094,13.74523344,100.6694766,ตรงข้ามหมู่บ้านกฤษณา,Opposite Kritsana Village
68,1-40,93,main,go,3,2094,13.74523344,100.6694766,ตรงข้ามหมู่บ้านกฤษณา,Opposite Kritsana Village
68,1-40,93,main,go,4,2106,13.746253965,100.66429793,สนามกอล์ฟกรุงเทพกรีฑา,Krungthep Kreetha Golf Course
68,1-40,93,main,go,5,4259,13.747785511,100.65677551,ปั๊มน้ำมันคาลเท็กซ์ กรุงเทพกรีฑา,"Caltex gas station, Krungthep Kreetha"
68,1-40,93,main,go,6,2092,13.749470741,100.65010471,โรงเรียนลำสาลี,Lamsalee School
68,1-40,93,main,go,7,2839,13.75152849,100.6449908,แยกกรุงเทพกรีฑา,Krung Thep Kritha Intersection
68,1-40,93,main,go,8,4131,13.736262841,100.61532982,ไปรษณีย์พัฒนาการ,Phatthanakan Post
68,1-40,93,main,go,9,2924,13.7364148,100.6127767,ตรงข้ามศูนย์อีซูซุพัฒนาการ,Pattanakarn Isuzu Auto Center (Opposite)
68,1-40,93,main,go,10,4255,13.7379960332535,100.607816200043,ซอยพัฒนาการ 16,Soi Phatthanakan 16
68,1-40,93,main,go,11,4258,13.7398935858838,100.602438918182,ยูดีไลท์ พัฒนาการ,UD Light Development
68,1-40,93,main,go,12,2921,13.74151841,100.5995834,ตลาดคลองตัน(ขาออก),Klongtan Market (Outbound)
68,1-40,93,main,go,13,4135,13.7413112266671,100.599413408311,ตลาดคลองตัน(เพชรบุรี42),Klong Tan Market
68,1-40,93,main,go,14,2920,13.74267472,100.5944977,โรงพยาบาลเพชรเวช,Petcharavej Hospital
68,1-40,93,main,go,15,4136,13.7424291756221,100.594391879827,โรงพยาบาลคลองตัน ตรงข้ามโรงพยาบาลเพชรเวช,Klong Tan Hospital
68,1-40,93,main,go,16,2888,13.74577869,100.5796476,อาคารกรุงเทพทาวเวอร์,Bangkok Tower Building
68,1-40,93,main,go,17,2890,13.74783494,100.5706673,โรงแรมอวานี เอเทรียม,Avani Etriam Hotel
68,1-40,93,main,go,18,2915,13.74807218,100.5705123,ตรงข้ามโรงแรมอวานีเอเทรียม,Opposite Avani Etriam Hotel
68,1-40,93,main,go,19,2895,13.74982906,100.5532038,โรงเรียนมักกะสันพิทยา,Makkasan Pittaya School
68,1-40,93,main,go,20,2897,13.74937742,100.5464421,อาคารวานิช,Vanish Building
68,1-40,93,main,go,21,2909,13.74966871,100.5470736,ตรงข้ามอาคารวานิช,Opposite Vanish Building
68,1-40,93,main,go,22,2908,13.74960256,100.5441393,พาลาเดียมประตูน้ำ,Pratunam Prathan
68,1-40,93,main,go,23,3070,13.73417265,100.5290998,ป้ายรถประจำทาง สามย่าน,Sam Yan bus stop
68,1-40,93,main,go,24,3071,13.73419817,100.5288353,สามย่านมิตรทาวน์,Sam Yan Mit Town
68,1-40,93,main,go,25,4267,13.7323329050949,100.530449771298,จามจุรีสแควร์,Chamchuri Square
68,1-40,93,main,go,26,4995,13.731992273,100.53009395,ท่ารถสามย่าน (45),Samyam Bus Terminal (45)
68,1-40,93,main,go,27,1906,13.7283559,100.5158186,ที่ทำการไปรษณีย์กลาง,General Post Office
69,1-40,,main,back,0,4963,13.7301546756503,100.515203796069,แยกสี่พระยา,Si Phraya Intersection
69,1-40,,main,back,1,1582,13.7458834941719,100.532987392868,สยามเซ็นเตอร์,Siam Center
69,1-40,,main,back,2,2452,13.7471268,100.5406854,บิ๊กซีราชดำริ,Big C Rajdamri
69,1-40,,main,back,3,2911,13.75006497,100.5533902,ตรงข้ามโรงเรียนมักกะสันพิทยา,Opposite Makkasan Pittaya School
69,1-40,,main,back,4,4258,13.7398935858838,100.602438918182,ยูดีไลท์ พัฒนาการ,UD Light Development
69,1-40,,main,back,5,4255,13.7379960332535,100.607816200043,ซอยพัฒนาการ 16,Soi Phatthanakan 16
69,1-40,,main,back,6,4132,13.736147682,100.61329095,ซอยพัฒนาการ 22,Soi Phatthanakan 22
69,1-40,,main,back,7,2929,13.73733627,100.6273117,ตรงข้ามโลตัสพัฒนาการ,Opposite Lotus Phatthanakan
69,1-40,,main,back,8,4127,13.737054337,100.62719525,ตรงข้ามมหาวิทยาลัยเกษมบัณฑิตพัฒนาการ,Kasem Bundit University (Pattanakan Campus) (Opposite)
69,1-40,,main,back,9,2839,13.75152849,100.6449908,แยกกรุงเทพกรีฑา,Krung Thep Kritha Intersection
69,1-40,,main,back,10,2093,13.747738847,100.65619485,ตรงข้ามบ้านเอื้ออาทรซอย7,Baan Eua Arthorn Soi 7 (Opposite)
69,1-40,,main,back,11,782,13.7459073665468,100.666696287404,สนามกอล์ฟยูนิโก้,Unico Grande Golf Course
69,1-40,,main,back,12,5422,13.7450069765397,100.670528580203,วิลลา อัลเบลโล่,Villa Albero
69,1-40,,main,back,13,2101,13.7399523018529,100.688575612899,ตรงข้ามมัสยิดดารุนาฮีม,Darunahim Moaque (Opposite)
69,1-40,,main,back,14,2100,13.7395442784111,100.690281656901,ชุมชนสะฮาดะห์,Sa Ha Da Community
69,1-40,,main,back,15,2120,13.7404584686032,100.693832689877,ตรงข้ามกรมที่ดินประเวศ,Deparment of Lands (Prawat) (Opposite)
70,1-41,92,main,go,0,3560,13.76758243,100.6421451,เดอะมอลล์บางกะปิ,The Mall Bangkapi
70,1-41,92,main,go,1,4007,13.7618818946895,100.639477033263,ตรงข้ามศูนย์ฮอนด้ารามคำแหง,Honda Center Ramkhamngae (Opposite)
70,1-41,92,main,go,2,4253,13.76214660942,100.639546442843,ตรงข้ามซอยรามคำแหง 42,Opposite Soi Ramkhamhaeng 42
70,1-41,92,main,go,3,4009,13.7612070635397,100.633349574141,บริษัทไทยน้ำทิพย์รามคำแหง,Thai Namthip Limited Ramkhamngae
70,1-41,92,main,go,4,4091,13.759570523,100.61814146,ตรงข้ามมหาวิทยาลัยรามคำแหง,Ramkhamhaeng Universitty (Opposite)
70,1-41,92,main,go,5,369,13.758973753,100.61699747,ซอยรามคำแหง 43/1,Ramkhamhaeng Road Soi 43/1
70,1-41,92,main,go,6,4083,13.7423208959876,100.601379289913,ยูเอ็มทาวน์เวอร์คลองตัน,UM Tower Khlongton
70,1-41,92,main,go,7,4083,13.7423208959876,100.601379289913,ยูเอ็มทาวน์เวอร์คลองตัน,UM Tower Khlongton
70,1-41,92,main,go,8,2922,13.73911542,100.6055048,โรงเหล้าตะวันแดง(พัฒนาการซอย7),Tawan Daeng Pub & Restaurant
70,1-41,92,main,go,9,4134,13.738764905,100.60571999,หมู่บ้านริมคลอง,Village by the canal
70,1-41,92,main,go,10,4133,13.7370572040455,100.61007417987,ซอยพัฒนาการ 20,Soi Phatthanakan 20
70,1-41,92,main,go,11,2924,13.7364148,100.6127767,ตรงข้ามศูนย์อีซูซุพัฒนาการ,Pattanakarn Isuzu Auto Center (Opposite)
70,1-41,92,main,go,12,4132,13.736147682,100.61329095,ซอยพัฒนาการ 22,Soi Phatthanakan 22
70,1-41,92,main,go,13,2929,13.73733627,100.6273117,ตรงข้ามโลตัสพัฒนาการ,Opposite Lotus Phatthanakan
70,1-41,92,main,go,14,4127,13.737054337,100.62719525,ตรงข้ามมหาวิทยาลัยเกษมบัณฑิตพัฒนาการ,Kasem Bundit University (Pattanakan Campus) (Opposite)
70,1-41,92,main,go,15,4126,13.7365833081962,100.631773659344,หมู่บ้านปรีชา 3,Preecha Village 3
70,1-41,92,main,go,16,1469,13.7338185241254,100.645846863861,ตรงข้ามโรงพยาบาลวิภาราม,Vibharam Hospital (Opposite)
70,1-41,92,main,go,17,1471,13.733958734,100.64608178,โรงพยาบาลวิภาราม,Vibharam Hospital
70,1-41,92,main,go,18,1466,13.7275658418707,100.656616427301,ตรงข้ามหมู่บ้านผาสุกนิเวศน์,Phasuk Niwet Village (Opposite)
70,1-41,92,main,go,19,1474,13.7274370495625,100.656989888782,หมู่บ้านผาสุกนิเวศน์,Phasuk Niwet Village
70,1-41,92,main,go,20,4116,13.7198339506316,100.677138842952,ตรงข้ามหมู่บ้านชมเดือน 3,Chomduean 3 Village (Opposite)
70,1-41,92,main,go,21,2940,13.7205025,100.6804537,ซอยอ่อนนุช 63,On Nut Soi 63
70,1-41,92,main,go,22,4115,13.720343468,100.68090672,ซอยอ่อนนุช 82/1,Soi Onnut 82/1
70,1-41,92,main,go,23,1479,13.72223384,100.7134078,ตรงข้ามโรงเรียนประเวศพิทยาคาร,Opposite Prawet Pittayakhan School
70,1-41,92,main,go,24,4578,13.7228823693117,100.746423600134,แยกร่มเกล้า-ลาดกระบัง,Romklao-Ladkrabang Intersection
70,1-41,92,main,go,25,4578,13.7228823693117,100.746423600134,แยกร่มเกล้า-ลาดกระบัง,Romklao-Ladkrabang Intersection
70,1-41,92,main,go,26,4633,13.7383393048224,100.746365998862,บริษัทเอสซีจีแลนด์สเคป,SCG Landscape
70,1-41,92,main,go,27,1650,13.7448427601753,100.74662779021,โรงเรียนเทพศิรินทร์ร่มเกล้า,Debsirin Romklao School
70,1-41,92,main,go,28,1648,13.7534934520159,100.746501271298,โฮมมาร์ทร่มเกล้า,Homemart (Romklao)
70,1-41,92,main,go,29,4623,13.7668320818822,100.746435779122,ซอยร่มเกล้า 19/3,Soi Romklao 19/3
70,1-41,92,main,go,30,4624,13.766566946513,100.74614310979,หมู่บ้านเวร่า,Vera Village
70,1-41,92,main,go,31,2806,13.76885001,100.7461795,ซอยร่มเกล้า 26,Romklao Soi 26
70,1-41,92,main,go,32,5018,13.7658974363317,100.731974108035,ตรงข้ามสถานีตำรวจร่มเกล้า,Police Station Rom Klao
71,1-41,92,main,back,0,5418,13.7666944952744,100.732427239182,พรชัยเภสัช,Pornchai Pharmacy
71,1-41,92,main,back,1,5418,13.7666944952744,100.732427239182,พรชัยเภสัช,Pornchai Pharmacy
71,1-41,92,main,back,2,4945,13.7739330877967,100.745325380037,แยกการเคหะร่มเกล้า,Kheha Romklao Intersection
71,1-41,92,main,back,3,1649,13.7490333041321,100.746638029122,ตรงข้ามโรงเรียนสารสาสน์วิเทศร่มเกล้า,Opposite Sarasas Witaed Romklao School
71,1-41,92,main,back,4,4626,13.748852485,100.74636029,โรงเรียนสารสาสน์วิเทศร่มเกล้า,Sarasas Witaed Romklao School
71,1-41,92,main,back,5,4627,13.7464127411708,100.746709872386,ซอยร่มเกล้า 21/9,Soi Romklao 21/9
71,1-41,92,main,back,6,1461,13.7220110476511,100.717210120067,หมู่บ้านไทยสมุทร,Thai Samut Village
71,1-41,92,main,back,7,2935,13.71820429,100.6641462,แยกผาสุก,Phasuk Intersection
71,1-41,92,main,back,8,4119,13.717899939,100.66400618,ซอยอ่อนนุช 74/3,Soi Onnut 74/3
71,1-41,92,main,back,9,4265,13.718227612,100.66432279,โรงเรียนงามมานะ ปั๊มบางจาก,Ngammana School
71,1-41,92,main,back,10,1466,13.7275658418707,100.656616427301,ตรงข้ามหมู่บ้านผาสุกนิเวศน์,Phasuk Niwet Village (Opposite)
71,1-41,92,main,back,11,1474,13.7274370495625,100.656989888782,หมู่บ้านผาสุกนิเวศน์,Phasuk Niwet Village
71,1-41,92,main,back,12,4126,13.7365833081962,100.631773659344,หมู่บ้านปรีชา 3,Preecha Village 3
71,1-41,92,main,back,13,2929,13.73733627,100.6273117,ตรงข้ามโลตัสพัฒนาการ,Opposite Lotus Phatthanakan
71,1-41,92,main,back,14,4127,13.737054337,100.62719525,ตรงข้ามมหาวิทยาลัยเกษมบัณฑิตพัฒนาการ,Kasem Bundit University (Pattanakan Campus) (Opposite)
71,1-41,92,main,back,15,4132,13.736147682,100.61329095,ซอยพัฒนาการ 22,Soi Phatthanakan 22
71,1-41,92,main,back,16,2924,13.7364148,100.6127767,ตรงข้ามศูนย์อีซูซุพัฒนาการ,Pattanakarn Isuzu Auto Center (Opposite)
71,1-41,92,main,back,17,4133,13.7370572040455,100.61007417987,ซอยพัฒนาการ 20,Soi Phatthanakan 20
71,1-41,92,main,back,18,2922,13.73911542,100.6055048,โรงเหล้าตะวันแดง(พัฒนาการซอย7),Tawan Daeng Pub & Restaurant
71,1-41,92,main,back,19,4273,13.7397132547399,100.60381197039,คลองตัน ซอยพัฒนาการ 1,Klong Tan
71,1-41,92,main,back,20,4083,13.7423208959876,100.601379289913,ยูเอ็มทาวน์เวอร์คลองตัน,UM Tower Khlongton
71,1-41,92,main,back,21,4019,13.7440827604628,100.602408481088,ตรงข้ามการไฟฟ้านครหลวงเขตบางกะปิ,Metropolitan Electricity Authority Bang Kapi
71,1-41,92,main,back,22,4091,13.759570523,100.61814146,ตรงข้ามมหาวิทยาลัยรามคำแหง,Ramkhamhaeng Universitty (Opposite)
71,1-41,92,main,back,23,4097,13.7616297353991,100.634898423684,ตรงข้ามบริษัทไทยน้ำทิพย์รามคำแหง,Thai Namthip Limited Ramkhamngae (Opposite)
71,1-41,92,main,back,24,3186,13.76956052,100.6473089,หมวดการทางบางกะปิ,Bang Kapi Highway Division
71,1-41,92,main,back,25,3254,13.77011459,100.6474929,ซอยพุฒตาล,Soi Phut Tan
71,1-41,92,main,back,26,3189,13.77550575,100.6450947,ซอยนวมินทร์ 17,Nawamin 17
71,1-41,92,main,back,27,3251,13.77558079,100.64531,ซอยนวมินทร์ 10,Soi Nawamin 10
71,1-41,92,main,back,28,3249,13.78033032,100.6441223,ตรงข้ามหมู่บ้านแฮปปี้แลนด์,Opposite the Happy Land Village
72,1-42,96,main,go,0,4140,13.813025527,100.72820742,ตลาดมีนบุรี(ตลาดสด),Minburi Market (Fresh Market)
72,1-42,96,main,go,1,4678,13.812874,100.708,ซอยรามอินทรา 119,Soi Ram Inthra 119
72,1-42,96,main,go,2,5014,13.812601581,100.70816536,รามอินทรา 84,Ramintra 84
72,1-42,96,main,go,3,3227,13.81598577,100.6864397,โรงพยาบาลนพรัตน์,Noppharat Hospital
72,1-42,96,main,go,4,376,13.8250115605865,100.676357306316,ตรงข้ามแฟชั่นไอส์แลนด์,Fashion Island (Opposite)
72,1-42,96,main,go,5,4263,13.8357669134034,100.665745683053,ซอยรามอินทรา 79/1,Soi Ram Inthra 79/1
72,1-42,96,main,go,6,3211,13.83361692,100.6602004,ไปรษณีย์จรเข้บัว สหฟาร์ม,Post Office Chorakhe Bua
72,1-42,96,main,go,7,3209,13.82609625,100.6569497,ตรงข้ามโรงพยาบาลพญาไทนวมินทร์(เปาโลเดิม),Phayathai Nawamin Hospital (Opposite)
